Name;V2 Mit Ventilatin 10 min;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\TempStepResponse\Volt2MitVentilation10min.csv;
Starttime of export;133604232575190000;Freitag, 17. Mai 2024;14:40:57.519
Endtime of export;133604238575190000;Freitag, 17. Mai 2024;14:50:57.519


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

2580;2871;2843;0;2.02256942
2590;2871;2843;0;2.02256942
2600;2871;2843;0;2.02256942
2610;2871;2843;0;2.02256942
2620;2871;2843;0;2.02256942
2630;2871;2843;0;2.02256942
2640;2871;2843;0;2.02256942
2650;2871;2843;0;2.02256942
2660;2871;2843;0;2.02256942
2670;2871;2843;0;2.02256942
2680;2871;2843;0;2.02256942
2690;2871;2843;0;2.02256942
2700;2871;2843;0;2.02256942
2710;2871;2843;0;2.02256942
2720;2871;2843;0;2.02256942
2730;2869;2843;0;2.02256942
2740;2869;2843;0;2.02256942
2750;2869;2843;0;2.02256942
2760;2869;2843;0;2.02256942
2770;2869;2843;0;2.02256942
2780;2869;2843;0;2.02256942
2790;2869;2843;0;2.02256942
2800;2869;2843;0;2.02256942
2810;2869;2843;0;2.02256942
2820;2869;2843;0;2.02256942
2830;2869;2843;0;2.02256942
2840;2869;2843;0;2.02256942
2850;2869;2843;0;2.02256942
2860;2869;2841;0;2.02256942
2870;2869;2841;0;2.02256942
2880;2869;2841;0;2.02256942
2890;2869;2841;0;2.02256942
2900;2869;2841;0;2.02256942
2910;2869;2841;0;2.02256942
2920;2869;2841;0;2.02256942
2930;2869;2841;0;2.02256942
2940;2869;2841;0;2.02256942
2950;2869;2841;0;2.02256942
2960;2869;2841;0;2.02256942
2970;2869;2841;0;2.02256942
2980;2869;2841;0;2.02256942
2990;2869;2841;0;2.02256942
3000;2869;2841;0;2.02256942
3010;2869;2841;0;2.02256942
3020;2869;2841;0;2.02256942
3030;2869;2841;0;2.02256942
3040;2869;2841;0;2.02256942
3050;2869;2841;0;2.02256942
3060;2869;2841;0;2.02256942
3070;2869;2841;0;2.02256942
3080;2869;2841;0;2.02256942
3090;2869;2841;0;2.02256942
3100;2869;2841;0;2.02256942
3110;2869;2841;0;2.02256942
3120;2869;2841;0;2.02256942
3130;2869;2841;0;2.02256942
3140;2869;2841;0;2.02256942
3150;2869;2841;0;2.02256942
3160;2869;2841;0;2.02256942
3170;2869;2841;0;2.02256942
3180;2869;2841;0;2.02256942
3190;2869;2841;0;2.02256942
3200;2869;2841;0;2.02256942
3210;2869;2841;0;2.02256942
3220;2869;2841;0;2.02256942
3230;2869;2841;0;2.02256942
3240;2869;2841;0;2.02256942
3250;2869;2841;0;2.02256942
3260;2869;2841;0;2.02256942
3270;2869;2841;0;2.02256942
3280;2869;2841;0;2.02256942
3290;2869;2841;0;2.02256942
3300;2869;2841;0;2.02256942
3310;2869;2841;0;2.02256942
3320;2869;2841;0;2.02256942
3330;2869;2841;0;2.02256942
3340;2869;2841;0;2.02256942
3350;2869;2841;0;2.02256942
3360;2869;2841;0;2.02256942
3370;2869;2841;0;2.02256942
3380;2869;2841;0;2.02256942
3390;2869;2841;0;2.02256942
3400;2869;2841;0;2.02256942
3410;2869;2841;0;2.02256942
3420;2869;2841;0;2.02256942
3430;2869;2841;0;2.02256942
3440;2869;2841;0;2.02256942
3450;2869;2841;0;2.02256942
3460;2869;2841;0;2.02256942
3470;2869;2841;0;2.02256942
3480;2869;2841;0;2.02256942
3490;2869;2841;0;2.02256942
3500;2869;2841;0;2.02256942
3510;2869;2841;0;2.02256942
3520;2869;2841;0;2.02256942
3530;2869;2841;0;2.02256942
3540;2869;2841;0;2.02256942
3550;2869;2841;0;2.02256942
3560;2869;2841;0;2.02256942
3570;2869;2841;0;2.02256942
3580;2869;2841;0;2.02256942
3590;2869;2841;0;2.02256942
3600;2869;2841;0;2.02256942
3610;2869;2841;0;2.02256942
3620;2869;2841;0;2.02256942
3630;2869;2841;0;2.02256942
3640;2869;2841;0;2.02256942
3650;2869;2841;0;2.02256942
3660;2869;2841;0;2.02256942
3670;2869;2841;0;2.02256942
3680;2869;2841;0;2.02256942
3690;2869;2841;0;2.02256942
3700;2869;2841;0;2.02256942
3710;2869;2841;0;2.02256942
3720;2867;2841;0;2.02256942
3730;2867;2841;0;2.02256942
3740;2867;2841;0;2.02256942
3750;2867;2841;0;2.02256942
3760;2867;2841;0;2.02256942
3770;2867;2841;0;2.02256942
3780;2867;2841;0;2.02256942
3790;2867;2841;0;2.02256942
3800;2867;2841;0;2.02256942
3810;2867;2841;0;2.02256942
3820;2867;2841;0;2.02256942
3830;2867;2841;0;2.02256942
3840;2867;2839;0;2.02256942
3850;2867;2839;0;2.02256942
3860;2867;2839;0;2.02256942
