Name;V1 Mit Ventilation;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\TempStepResponse\Volt1MitVentilation.csv;
Starttime of export;133604218113190000;Freitag, 17. Mai 2024;14:16:51.319
Endtime of export;133604220669590000;Freitag, 17. Mai 2024;14:21:06.959


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

2590;2317;2307;0;1.03298616
2600;2317;2307;0;1.03298616
2610;2317;2307;0;1.03298616
2620;2317;2307;0;1.03298616
2630;2317;2307;0;1.03298616
2640;2317;2307;0;1.03298616
2650;2317;2307;0;1.03298616
2660;2317;2307;0;1.03298616
2670;2317;2307;0;1.03298616
2680;2317;2307;0;1.03298616
2690;2317;2307;0;1.03298616
2700;2317;2307;0;1.03298616
2710;2317;2307;0;1.03298616
2720;2317;2307;0;1.03298616
2730;2317;2307;0;1.03298616
2740;2317;2307;0;1.03298616
2750;2317;2307;0;1.03298616
2760;2317;2307;0;1.03298616
2770;2317;2307;0;1.03298616
2780;2317;2307;0;1.03298616
2790;2317;2307;0;1.03298616
2800;2317;2307;0;1.03298616
2810;2317;2307;0;1.03298616
2820;2317;2307;0;1.03298616
2830;2317;2307;0;1.03298616
2840;2317;2307;0;1.03298616
2850;2317;2307;0;1.03298616
2860;2317;2307;0;1.03298616
2870;2317;2307;0;1.03298616
2880;2317;2307;0;1.03298616
2890;2317;2307;0;1.03298616
2900;2317;2307;0;1.03298616
2910;2317;2307;0;1.03298616
2920;2317;2307;0;1.03298616
2930;2317;2307;0;1.03298616
2940;2317;2307;0;1.03298616
2950;2317;2307;0;1.03298616
2960;2317;2307;0;1.03298616
2970;2317;2307;0;1.03298616
2980;2317;2307;0;1.03298616
2990;2317;2307;0;1.03298616
3000;2317;2307;0;1.03298616
3010;2317;2307;0;1.03298616
3020;2317;2307;0;1.03298616
3030;2317;2307;0;1.03298616
3040;2317;2307;0;1.03298616
3050;2317;2307;0;1.03298616
3060;2317;2307;0;1.03298616
3070;2317;2307;0;1.03298616
3080;2317;2307;0;1.03298616
3090;2317;2307;0;1.03298616
3100;2317;2307;0;1.03298616
3110;2317;2307;0;1.03298616
3120;2317;2307;0;1.03298616
3130;2317;2307;0;1.03298616
3140;2317;2307;0;1.03298616
3150;2317;2307;0;1.03298616
3160;2317;2307;0;1.03298616
3170;2317;2307;0;1.03298616
3180;2317;2307;0;1.03298616
3190;2317;2307;0;1.03298616
3200;2317;2307;0;1.03298616
3210;2317;2307;0;1.03298616
3220;2317;2307;0;1.03298616
3230;2317;2307;0;1.03298616
3240;2317;2307;0;1.03298616
3250;2317;2307;0;1.03298616
3260;2317;2307;0;1.03298616
3270;2317;2307;0;1.03298616
3280;2317;2307;0;1.03298616
3290;2317;2307;0;1.03298616
3300;2317;2307;0;1.03298616
3310;2317;2307;0;1.03298616
3320;2317;2307;0;1.03298616
3330;2317;2307;0;1.03298616
3340;2317;2307;0;1.03298616
3350;2317;2307;0;1.03298616
3360;2317;2307;0;1.03298616
3370;2317;2307;0;1.03298616
3380;2317;2307;0;1.03298616
3390;2317;2307;0;1.03298616
3400;2317;2307;0;1.03298616
3410;2317;2307;0;1.03298616
3420;2317;2307;0;1.03298616
3430;2317;2307;0;1.03298616
3440;2317;2307;0;1.03298616
3450;2317;2307;0;1.03298616
3460;2317;2307;0;1.03298616
3470;2317;2307;0;1.03298616
3480;2317;2307;0;1.03298616
3490;2317;2307;0;1.03298616
3500;2317;2307;0;1.03298616
3510;2317;2307;0;1.03298616
3520;2317;2307;0;1.03298616
3530;2317;2307;0;1.03298616
3540;2317;2307;0;1.03298616
3550;2317;2307;0;1.03298616
3560;2317;2307;0;1.03298616
3570;2317;2307;0;1.03298616
3580;2317;2307;0;1.03298616
3590;2317;2307;0;1.03298616
3600;2317;2307;0;1.03298616
3610;2317;2307;0;1.03298616
3620;2317;2307;0;1.03298616
3630;2317;2307;0;1.03298616
3640;2317;2307;0;1.03298616
3650;2317;2307;0;1.03298616
3660;2317;2307;0;1.03298616
3670;2317;2307;0;1.03298616
3680;2317;2307;0;1.03298616
3690;2317;2307;0;1.03298616
3700;2317;2307;0;1.03298616
3710;2317;2307;0;1.03298616
3720;2317;2307;0;1.03298616
3730;2317;2307;0;1.03298616
3740;2317;2307;0;1.03298616
3750;2317;2307;0;1.03298616
3760;2317;2307;0;1.03298616
3770;2317;2307;0;1.03298616
3780;2317;2307;0;1.03298616
3790;2317;2307;0;1.03298616
3800;2317;2307;0;1.03298616
3810;2317;2307;0;1.03298616
3820;2317;2307;0;1.03298616
3830;2317;2307;0;1.03298616
3840;2317;2307;0;1.03298616
3850;2317;2307;0;1.03298616
3860;2317;2307;0;1.03298616
3870;2317;2307;0;1.03298616
3880;2317;2307;0;1.03298616
