Name;YT Scope Project;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\Volt2MitVentilation.csv;
Starttime of export;133601674680170000;Dienstag, 14. Mai 2024;15:37:48.017
Endtime of export;133601676399570000;Dienstag, 14. Mai 2024;15:40:39.957


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

6370;3740;3667;1;1.97916663
6380;3740;3667;1;1.97916663
6390;3740;3667;1;1.97916663
6400;3740;3667;1;1.97916663
6410;3740;3667;1;1.97916663
6420;3740;3667;1;1.97916663
6430;3740;3667;1;1.97916663
6440;3740;3667;1;1.97916663
6450;3740;3667;1;1.97916663
6460;3740;3667;1;1.97916663
6470;3740;3667;1;1.97916663
6480;3740;3667;1;1.97916663
6490;3740;3667;1;1.97916663
6500;3740;3667;1;1.97916663
6510;3740;3667;1;1.97916663
6520;3733;3667;1;1.97916663
6530;3733;3667;1;1.97916663
6540;3733;3667;1;1.97916663
6550;3733;3667;1;1.97916663
6560;3733;3667;1;1.97916663
6570;3733;3667;1;1.97916663
6580;3733;3667;1;1.97916663
6590;3733;3667;1;1.97916663
6600;3733;3667;1;1.97916663
6610;3733;3667;1;1.97916663
6620;3733;3667;1;1.97916663
6630;3733;3667;1;1.97916663
6640;3733;3667;1;1.97916663
6650;3733;3669;1;1.97916663
6660;3733;3669;1;1.97916663
6670;3733;3669;1;1.97916663
6680;3733;3669;1;1.97916663
6690;3733;3669;1;1.97916663
6700;3733;3669;1;1.97916663
6710;3733;3669;1;1.97916663
6720;3733;3669;1;1.97916663
6730;3733;3669;1;1.97916663
6740;3733;3669;1;1.97916663
6750;3733;3669;1;1.97916663
6760;3733;3669;1;1.97916663
6770;3733;3669;1;1.97916663
6780;3733;3669;1;1.97916663
6790;3733;3669;1;1.97916663
6800;3733;3669;1;1.97916663
6810;3733;3669;1;1.97916663
6820;3733;3669;1;1.97916663
6830;3733;3669;1;1.97916663
6840;3733;3669;1;1.97916663
6850;3733;3669;1;1.97916663
6860;3733;3669;1;1.97916663
6870;3733;3669;1;1.97916663
6880;3733;3669;1;1.97916663
6890;3733;3669;1;1.97916663
6900;3733;3669;1;1.97916663
6910;3733;3669;1;1.97916663
6920;3733;3669;1;1.97916663
6930;3733;3669;1;1.97916663
6940;3733;3669;1;1.97916663
6950;3733;3669;1;1.97916663
6960;3733;3669;1;1.97916663
6970;3733;3669;1;1.97916663
6980;3733;3669;1;1.97916663
6990;3733;3669;1;1.97916663
7000;3733;3669;1;1.97916663
7010;3733;3669;1;1.97916663
7020;3733;3669;1;1.97916663
7030;3733;3669;1;1.97916663
7040;3733;3669;1;1.97916663
7050;3733;3669;1;1.97916663
7060;3733;3669;1;1.97916663
7070;3733;3669;1;1.97916663
7080;3733;3669;1;1.97916663
7090;3733;3669;1;1.97916663
7100;3733;3669;1;1.97916663
7110;3733;3669;1;1.97916663
7120;3733;3669;1;1.97916663
7130;3733;3669;1;1.97916663
7140;3733;3669;1;1.97916663
7150;3733;3669;1;1.97916663
7160;3733;3669;1;1.97916663
7170;3733;3669;1;1.97916663
7180;3733;3669;1;1.97916663
7190;3733;3669;1;1.97916663
7200;3733;3669;1;1.97916663
7210;3733;3669;1;1.97916663
7220;3733;3669;1;1.97916663
7230;3733;3669;1;1.97916663
7240;3733;3669;1;1.97916663
7250;3733;3669;1;1.97916663
7260;3733;3669;1;1.97916663
7270;3733;3669;1;1.97916663
7280;3733;3669;1;1.97916663
7290;3733;3669;1;1.97916663
7300;3733;3669;1;1.97916663
7310;3733;3669;1;1.97916663
7320;3733;3669;1;1.97916663
7330;3733;3669;1;1.97916663
7340;3733;3669;1;1.97916663
7350;3733;3669;1;1.97916663
7360;3733;3669;1;1.97916663
7370;3733;3669;1;1.97916663
7380;3733;3669;1;1.97916663
7390;3733;3669;1;1.97916663
7400;3733;3669;1;1.97916663
7410;3733;3669;1;1.97916663
7420;3733;3669;1;1.97916663
7430;3733;3669;1;1.97916663
7440;3733;3669;1;1.97916663
7450;3733;3669;1;1.97916663
7460;3733;3669;1;1.97916663
7470;3733;3669;1;1.97916663
7480;3733;3669;1;1.97916663
7490;3733;3669;1;1.97916663
7500;3733;3669;1;1.97916663
7510;3728;3669;1;1.97916663
7520;3728;3669;1;1.97916663
7530;3728;3669;1;1.97916663
7540;3728;3669;1;1.97916663
7550;3728;3669;1;1.97916663
7560;3728;3669;1;1.97916663
7570;3728;3669;1;1.97916663
7580;3728;3669;1;1.97916663
7590;3728;3669;1;1.97916663
7600;3728;3669;1;1.97916663
7610;3728;3669;1;1.97916663
7620;3728;3669;1;1.97916663
7630;3728;3660;1;1.97916663
7640;3728;3660;1;1.97916663
7650;3728;3660;1;1.97916663
7660;3728;3660;1;1.97916663
7670;3728;3660;1;1.97916663
