Name;YT Scope Project;
File;C:\Users\Serafin Kollegger\Desktop\TestNeu.csv;
Starttime of export;133626855983110000;Mittwoch, 12. Juni 2024;19:06:38.311
Endtime of export;133626858704510000;Mittwoch, 12. Juni 2024;19:11:10.451


Name;iTempSens1;iTempSens2;ryVolt;bEnable
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;PRG_Setup.fbTempCtrl.ryVolt;PRG_Setup.fbTempCtrl.bEnable
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

5780;3014;2979;2.30964828;1
5790;3014;2979;2.30974936;1
5800;3014;2979;2.30985069;1
5810;3014;2979;2.309952;1
5820;3014;2979;2.31005335;1
5830;3014;2979;2.31015444;1
5840;3014;2979;2.31025577;1
5850;3014;2979;2.31035686;1
5860;3014;2979;2.31045818;1
5870;3014;2979;2.31055951;1
5880;3014;2979;2.31066084;1
5890;3014;2979;2.31076217;1
5900;3014;2979;2.31086326;1
5910;3014;2979;2.31096435;1
5920;3014;2979;2.31106567;1
5930;3014;2979;2.311167;1
5940;3014;2979;2.31126833;1
5950;3014;2979;2.31136966;1
5960;3014;2979;2.31147075;1
5970;3014;2979;2.31157184;1
5980;3014;2979;2.31167316;1
5990;3014;2979;2.31177449;1
6000;3014;2979;2.31187582;1
6010;3014;2979;2.31197715;1
6020;3014;2979;2.31207824;1
6030;3014;2979;2.31217957;1
6040;3014;2979;2.31228065;1
6050;3014;2979;2.312382;1
6060;3014;2979;2.31248331;1
6070;3014;2979;2.31258464;1
6080;3014;2979;2.31268573;1
6090;3014;2979;2.31278682;1
6100;3014;2979;2.31288815;1
6110;3014;2979;2.31298947;1
6120;3014;2979;2.3130908;1
6130;3014;2979;2.31319213;1
6140;3014;2979;2.31329322;1
6150;3014;2979;2.31339455;1
6160;3014;2979;2.31349564;1
6170;3014;2979;2.313597;1
6180;3014;2979;2.31369829;1
6190;3014;2979;2.31379962;1
6200;3014;2979;2.31390071;1
6210;3014;2980;2.313002;1
6220;3014;2980;2.31310344;1
6230;3014;2980;2.31320453;1
6240;3014;2980;2.31330562;1
6250;3014;2980;2.313407;1
6260;3014;2980;2.31350827;1
6270;3014;2980;2.31360936;1
6280;3014;2980;2.31371069;1
6290;3014;2980;2.313812;1
6300;3014;2980;2.313913;1
6310;3014;2980;2.3140142;1
6320;3014;2980;2.31411529;1
6330;3014;2980;2.31421661;1
6340;3014;2980;2.314318;1
6350;3014;2980;2.314419;1
6360;3014;2980;2.31452036;1
6370;3014;2980;2.31462169;1
6380;3014;2980;2.31472278;1
6390;3014;2980;2.31482387;1
6400;3014;2980;2.314925;1
6410;3014;2980;2.31502628;1
6420;3014;2980;2.31512761;1
6430;3014;2980;2.3152287;1
6440;3014;2980;2.31533;1
6450;3014;2980;2.31543136;1
6460;3014;2980;2.31553245;1
6470;3014;2980;2.31563354;1
6480;3014;2980;2.31573486;1
6490;3014;2980;2.315836;1
6500;3014;2980;2.31593728;1
6510;3014;2980;2.31603837;1
6520;3014;2980;2.3161397;1
6530;3014;2980;2.316241;1
6540;3014;2980;2.316342;1
6550;3014;2980;2.3164432;1
6560;3014;2980;2.31654453;1
6570;3014;2980;2.31664562;1
6580;3014;2980;2.316747;1
6590;3014;2980;2.316848;1
6600;3014;2980;2.31694937;1
6610;3014;2980;2.3170507;1
6620;3014;2980;2.31715178;1
6630;3014;2980;2.31725287;1
6640;3014;2980;2.3173542;1
6650;3014;2980;2.31745529;1
6660;3014;2980;2.31755662;1
6670;3014;2980;2.317658;1
6680;3014;2980;2.317759;1
6690;3014;2980;2.31786036;1
6700;3014;2980;2.31796145;1
6710;3014;2980;2.31806254;1
6720;3014;2980;2.31816387;1
6730;3014;2980;2.3182652;1
6740;3014;2980;2.31836629;1
6750;3014;2980;2.31846762;1
6760;3014;2980;2.31856871;1
6770;3014;2980;2.31867;1
6780;3014;2980;2.31877112;1
6790;3014;2980;2.31887221;1
6800;3014;2980;2.31897354;1
6810;3014;2980;2.31907487;1
6820;3014;2980;2.319176;1
6830;3014;2980;2.31927729;1
6840;3014;2980;2.31937838;1
6850;3014;2980;2.3194797;1
6860;3014;2980;2.31958079;1
6870;3014;2980;2.319682;1
6880;3014;2980;2.31978321;1
6890;3014;2980;2.31988454;1
6900;3014;2980;2.31998563;1
6910;3014;2980;2.320087;1
6920;3014;2980;2.32018828;1
6930;3014;2980;2.32028937;1
6940;3014;2980;2.32039046;1
6950;3014;2980;2.32049179;1
6960;3014;2980;2.32059288;1
6970;3014;2980;2.32069421;1
6980;3014;2980;2.3207953;1
6990;3014;2980;2.32089663;1
7000;3014;2980;2.320998;1
7010;3014;2980;2.321099;1
7020;3014;2980;2.32120013;1
7030;3014;2980;2.32130122;1
7040;3014;2980;2.32140255;1
7050;3014;2980;2.32150388;1
7060;3014;2980;2.321605;1
7070;3014;2980;2.3217063;1
7080;3017;2980;2.31880713;1
7090;3017;2980;2.31890821;1
7100;3017;2980;2.319009;1
7110;3017;2980;2.31911016;1
7120;3017;2980;2.31921124;1
7130;3017;2980;2.31931233;1
7140;3017;2980;2.31941342;1
7150;3017;2980;2.31951451;1
7160;3017;2980;2.3196156;1
7170;3017;2980;2.31971645;1
7180;3017;2980;2.31981754;1
7190;3017;2980;2.31991863;1
7200;3017;2982;2.31801963;1
7210;3017;2982;2.31812072;1
7220;3017;2982;2.31822157;1
7230;3017;2982;2.31832242;1
7240;3017;2982;2.31842327;1
7250;3017;2982;2.31852436;1
7260;3017;2982;2.31862521;1
7270;3017;2982;2.3187263;1
7280;3017;2982;2.31882739;1
7290;3017;2982;2.31892824;1
7300;3017;2982;2.319029;1
7310;3017;2982;2.31913018;1
7320;3017;2982;2.319231;1
7330;3017;2982;2.319332;1
7340;3017;2982;2.319433;1
7350;3017;2982;2.319534;1
7360;3017;2982;2.319635;1
7370;3017;2982;2.31973577;1
7380;3017;2982;2.31983685;1
7390;3017;2982;2.31993771;1
7400;3017;2982;2.32003856;1
7410;3017;2982;2.32013965;1
7420;3017;2982;2.32024074;1
7430;3017;2982;2.32034159;1
7440;3017;2982;2.32044268;1
7450;3017;2982;2.32054353;1
7460;3017;2982;2.32064438;1
7470;3017;2982;2.32074547;1
7480;3017;2982;2.32084632;1
7490;3017;2982;2.32094741;1
7500;3017;2982;2.3210485;1
7510;3017;2982;2.32114935;1
7520;3017;2982;2.3212502;1
7530;3017;2982;2.321351;1
7540;3017;2982;2.32145214;1
7550;3017;2982;2.321553;1
7560;3017;2982;2.321654;1
7570;3017;2982;2.32175517;1
7580;3017;2982;2.321856;1
7590;3017;2982;2.32195687;1
